recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
gemini_flash_lite_dinner_564,gemini_flash_lite,dinner,Pot Pies,Hearty Chicken and Vegetable Pot Pie with Whole Wheat Crust,"[""400 g Chicken breast, cooked, shredded"", ""150 g Carrot, raw, diced"", ""150 g Celery, raw, diced"", ""100 g Onion, raw, diced"", ""50 g Peas, frozen"", ""30 g Butter, unsalted"", ""30 g Whole wheat flour"", ""4 dl Low-sodium chicken broth"", ""1 dl Milk, semi-skimmed, 1.5% fat"", ""1 tsp Thyme, dried"", ""0.5 tsp Rosemary, dried"", ""0.25 tsp Black pepper, ground"", ""1 tbsp Olive oil"", ""200 g Whole wheat flour, for crust"", ""100 g Butter, cold, diced, for crust"", ""0.5 dl Water, ice cold, for crust"", ""0.5 tsp Salt, for crust""]","For the filling: Melt 30g butter in a large pot over medium heat. Add diced onion, carrots, and celery and cook until softened, about 8-10 minutes. Stir in 30g whole wheat flour and cook for 1 minute, stirring constantly. Gradually whisk in chicken broth and milk until smooth. Bring to a simmer and cook, stirring, until thickened, about 5 minutes. Stir in shredded chicken, frozen peas, dried thyme, rosemary, and black pepper. Remove from heat and let cool slightly. For the crust: In a large bowl, combine 200g whole wheat flour and 0.5 tsp salt. Cut in 100g cold diced butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Gradually add 0.5 dl ice cold water, mixing until just combined. Do not overmix. Divide the dough in half, flatten into discs, wrap in plastic wrap, and refrigerate for at least 30 minutes. Preheat oven to 200°C (400°F). On a lightly floured surface, roll out one disc of dough to fit the bottom of a 23cm pie dish. Pour the chicken and vegetable filling into the dish. Roll out the second disc of dough to fit the top of the pie. Crimp the edges to seal and cut a few slits in the top crust to allow steam to escape. Bake for 25-30 minutes, or until the crust is golden brown and the filling is bubbly. Let stand for 10 minutes before serving.",6,2500,150.0,120.0,210.0,45.0,25.0,20.0,5.0,300.0,8.0,150.0,1200.0,1800.0,5.0,20.0,60.0,500.0,5.0,3.0,40.0,150.0,3.0,1.5,1.0,10.0,1.2,8,moderate,4,2516.4,160.84000000000003,128.57999999999998,71.64,155.62,23.339999999999996,45.9,831.5,468.9,11.27,10.690000000000001,68.5,55.15,3376.6,466.5,1834.8,2.395,1.361,253.0,1.5300000000000002,49.5,13.7,9.71,1764.125,1.0,1320.0,0.0,1320.0,444.125,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,3,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_566,gemini_flash_lite,dinner,Pot Roast,Hearty Beef and Root Vegetable Pot Roast,"[""1.5 kg Beef chuck roast"", ""2 tbsp Olive oil"", ""2 large Onions, chopped"", ""4 cloves Garlic, minced"", ""500 g Carrots, peeled and cut into 2-inch chunks"", ""400 g Potatoes, peeled and cut into 2-inch chunks"", ""200 g Celery, cut into 1-inch pieces"", ""1 dl Dry red wine"", ""1 liter Beef broth, low sodium"", ""2 tbsp Tomato paste"", ""2 Bay leaves"", ""1 tsp Dried thyme"", ""1 tsp Dried rosemary"", ""Salt, to taste"", ""Black pepper, to taste""]","Preheat your oven to 160°C (325°F). Pat the beef chuck roast dry with paper towels and season generously with salt and pepper. Heat the olive oil in a large oven-safe pot or Dutch oven over medium-high heat. Sear the beef on all sides until deeply browned, about 3-4 minutes per side. Remove the beef and set aside. Add the chopped onions to the pot and cook until softened and lightly browned, about 5-7 minutes, scraping up any browned bits from the bottom of the pot. Stir in the minced garlic and cook for 1 minute until fragrant. Add the carrots, potatoes, and celery to the pot and stir to combine with the onions. Pour in the red wine and scrape the bottom of the pot to deglaze, letting it simmer for 2 minutes. Stir in the beef broth, tomato paste, bay leaves, thyme, and rosemary. Return the seared beef to the pot, nestling it among the vegetables. Ensure the liquid comes about halfway up the sides of the roast. If not, add a bit more broth or water. Bring the liquid to a simmer on the stovetop, then cover the pot tightly with a lid or aluminum foil. Transfer the pot to the preheated oven and braise for 3 to 4 hours, or until the beef is fork-tender and easily shreds. Remove the bay leaves before serving. Adjust seasoning with salt and pepper as needed.",6,3200,250.0,150.0,180.0,50.0,40.0,20.0,5.0,150.0,15.0,120.0,700.0,2500.0,20.0,10.0,50.0,1000.0,2.0,5.0,50.0,150.0,5.0,1.0,0.5,10.0,1.0,7,moderate,4,3391.2,299.77000000000004,192.72000000000003,78.44,103.47999999999999,40.410000000000004,24.8,1507.4,628.4,37.54,115.88,309.5,10.4,9534.1,537.6,2565.8,1.787,2.5140000000000002,352.2,40.95,98.2,1.5,11.09,3750.0,1.0,2660.0,0.0,2660.0,1090.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_567,gemini_flash_lite,dinner,Pot Roast,Hearty Balsamic Beef Pot Roast with Root Vegetables,"[""1500 g Beef chuck roast, boneless"", ""2 tbsp Olive oil"", ""300 g Carrots, peeled and cut into 2-inch chunks"", ""300 g Parsnips, peeled and cut into 2-inch chunks"", ""250 g Celery, cut into 2-inch chunks"", ""200 g Onion, yellow, cut into wedges"", ""4 cloves Garlic, minced"", ""250 ml Beef broth, low sodium"", ""125 ml Balsamic vinegar"", ""2 tbsp Tomato paste"", ""1 tbsp Worcestershire sauce"", ""2 sprigs Rosemary, fresh"", ""3 sprigs Thyme, fresh"", ""1 tsp Black pepper, ground"", ""1 tsp Salt""]","Preheat your oven to 160°C (325°F). Pat the beef chuck roast dry with paper towels and season generously with salt and pepper. Heat the olive oil in a large Dutch oven or oven-safe pot over medium-high heat. Sear the beef on all sides until deeply browned, about 3-4 minutes per side. Remove the beef from the pot and set aside. Add the carrots, parsnips, celery, and onion wedges to the pot and cook, stirring occasionally, until lightly browned, about 5-7 minutes. Add the minced garlic and cook for another minute until fragrant. Stir in the tomato paste and cook for 1 minute, scraping up any browned bits from the bottom of the pot. Pour in the beef broth and balsamic vinegar, then stir in the Worcestershire sauce. Bring the liquid to a simmer. Return the seared beef to the pot, nestling it among the vegetables. Add the fresh rosemary and thyme sprigs. Cover the pot tightly with a lid or heavy-duty aluminum foil. Transfer the pot to the preheated oven and braise for 3 to 3.5 hours, or until the beef is fork-tender. Remove the pot roast from the oven and let it rest for 15 minutes before slicing. Discard herb sprigs before serving the beef with the roasted vegetables and pan juices.",6,2450,210.0,120.0,125.0,45.0,40.0,20.0,3.5,150.0,15.0,100.0,700.0,2500.0,12.0,10.0,40.0,500.0,1.0,2.0,40.0,100.0,4.0,1.5,1.0,15.0,1.2,7,moderate,4,3331.7,299.545,194.47000000000003,78.74,82.07999999999998,65.00999999999999,28.3,4327.65,782.15,36.765,116.455,309.5,5.499999999999999,8971.6,515.1,1640.8,1.522,2.7740000000000005,447.2,40.95,83.7,1.5,11.59,3029.0,1.0,2735.0,0.0,2735.0,294.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_568,gemini_flash_lite,dinner,Pot Roast,Hearty Vegetable and Lean Beef Pot Roast,"[""1200 g Beef chuck roast, lean"", ""30 g Olive oil"", ""2 large Onions, yellow, raw"", ""4 medium Carrots, raw"", ""4 stalks Celery, raw"", ""200 g Mushrooms, white, raw"", ""4 cloves Garlic, raw"", ""5 dl Beef broth, low sodium"", ""2 dl Red wine, dry"", ""2 tbsp Tomato paste"", ""2 sprigs Thyme, fresh"", ""1 sprig Rosemary, fresh"", ""2 Bay leaves"", ""1 tbsp Black pepper, ground"", ""15 g Salt""]","Preheat your oven to 160°C (320°F). Pat the beef chuck roast dry with paper towels and season generously on all sides with salt and pepper. Heat the olive oil in a large Dutch oven or oven-safe pot over medium-high heat. Sear the beef roast on all sides until deeply browned, about 3-4 minutes per side. Remove the roast from the pot and set aside. Add the chopped onions, carrots, and celery to the pot and cook, stirring occasionally, until softened, about 8-10 minutes. Add the mushrooms and minced garlic and cook for another 2-3 minutes until fragrant. Stir in the tomato paste and cook for 1 minute. Pour in the red wine and scrape the bottom of the pot to deglaze, letting it simmer for 2-3 minutes to reduce slightly. Return the beef roast to the pot. Add the beef broth, thyme sprigs, rosemary sprig, and bay leaves. The liquid should come about halfway up the sides of the roast. Bring the liquid to a simmer on the stovetop. Cover the Dutch oven tightly with its lid and transfer it to the preheated oven. Cook for 3 to 4 hours, or until the beef is fork-tender and easily shreds. Baste the roast with the cooking liquid occasionally during the last hour of cooking if desired. Once cooked, carefully remove the roast from the pot and let it rest for 10-15 minutes before slicing or shredding. Skim off any excess fat from the cooking liquid, discard the herb sprigs and bay leaves, and adjust seasoning as needed. Serve the pot roast with the cooked vegetables and the rich sauce.",6,2800,250.0,150.0,80.0,50.0,30.0,15.0,20.0,150.0,15.0,120.0,800.0,2500.0,12.0,10.0,40.0,800.0,0.0,2.0,50.0,150.0,5.0,1.0,0.5,8.0,1.0,6,moderate,5,2534.5199999999995,240.28199999999998,168.392,64.814,15.096,11.065999999999999,7.56,7151.4400000000005,342.72,28.200000000000003,91.99600000000001,266.3,2.22,5665.02,295.32000000000005,152.51999999999998,1.3066,2.6578,135.72,32.76,37.16,53.6,9.292,2312.5,1.0,1622.0,0.0,1622.0,690.5,3,3,1,3,10,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_576,gemini_flash_lite,dinner,Prime Rib,Rosemary Garlic Crusted Prime Rib Roast,"[""1.5 kg Beef, prime rib roast, bone-in"", ""3 tbsp Olive oil"", ""2 tbsp Rosemary, dried"", ""1 tbsp Garlic powder"", ""1 tbsp Black pepper, ground"", ""1 tsp Salt, kosher"", ""2 dl Water""]","Preheat your oven to 220°C (425°F). Pat the prime rib roast dry with paper towels. In a small bowl, combine the olive oil, dried rosemary, garlic powder, black pepper, and kosher salt to create a paste. Rub this mixture all over the prime rib roast. Place the roast, fat-side up, on a rack in a roasting pan. Add 2 dl of water to the bottom of the pan to help create steam. Sear the roast in the preheated oven for 15 minutes. Reduce the oven temperature to 160°C (325°F) and continue roasting for approximately 12-15 minutes per 500g for medium-rare (internal temperature of 55-57°C or 131-135°F), or longer for your desired doneness. Use a meat thermometer inserted into the thickest part of the roast, avoiding the bone. Once the roast reaches your desired temperature, remove it from the oven, tent loosely with foil, and let it rest for at least 20 minutes before carving. This resting period is crucial for juicy meat.",6,3850,360.0,260.0,5.0,100.0,1.0,2.0,25.0,40.0,18.0,60.0,800.0,900.0,25.0,10.0,80.0,10.0,5.0,2.0,2.0,15.0,15.0,1.0,0.5,8.0,0.7,9,moderate,3,3238.44,204.095,239.72099999999998,104.70553,66.1687,24.0749,1.57,7586.63,753.99,18.0182,43.507,75.0,60.0,3218.19,285.49,90.42,0.60315,1.3539899999999998,75.56,9.0,0.161,3.0,9.122100000000001,1717.0,1.0,1537.0,0.0,1537.0,180.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_577,gemini_flash_lite,dinner,Prime Rib,Classic Herb-Crusted Prime Rib Roast with Roasted Root Vegetables,"[""1800 g Beef rib roast, bone-in"", ""3 tbsp Olive oil"", ""2 tbsp Rosemary, dried, crushed"", ""2 tbsp Thyme, dried, crushed"", ""1 tbsp Garlic powder"", ""1 tbsp Onion powder"", ""1 tsp Black pepper, ground"", ""1 tsp Salt, fine"", ""600 g Potatoes, raw, flesh, unspecified"", ""400 g Carrots, raw"", ""300 g Parsnips, raw"", ""2 dl Beef broth, low sodium"", ""2 tbsp Worcestershire sauce"", ""1 tbsp Dijon mustard""]","Preheat your oven to 220°C. Pat the beef rib roast completely dry with paper towels. In a small bowl, mix together the olive oil, dried rosemary, dried thyme, garlic powder, onion powder, black pepper, and salt to create a paste. Rub this herb paste all over the prime rib. Place the roast, fat side up, in a roasting pan. Roast at 220°C for 15 minutes. Reduce the oven temperature to 160°C and continue roasting for approximately 1 hour 30 minutes to 2 hours, or until a meat thermometer inserted into the thickest part (not touching bone) registers 50°C for medium-rare. While the roast is cooking, prepare the vegetables. Peel and chop the potatoes, carrots, and parsnips into roughly equal-sized chunks. Toss them in a bowl with a little olive oil, salt, and pepper. About 45 minutes before the roast is done, scatter the vegetables around the roast in the pan. In a small bowl, whisk together the beef broth, Worcestershire sauce, and Dijon mustard for the au jus. After the roast has reached your desired temperature, carefully remove it from the roasting pan and let it rest on a cutting board, loosely tented with foil, for at least 20 minutes before carving. While the roast is resting, place the roasting pan with the vegetables and juices over medium heat on the stovetop. Add the prepared au jus mixture to the pan, scraping up any browned bits from the bottom. Simmer gently for 5-10 minutes, stirring occasionally, until slightly thickened. Serve the carved prime rib with the roasted root vegetables and the pan juices.",6,3500,450.0,160.0,70.0,65.0,20.0,12.0,15.0,150.0,25.0,180.0,2000.0,3500.0,30.0,10.0,80.0,150.0,5.0,4.0,50.0,100.0,20.0,2.0,1.0,25.0,2.0,9,moderate,4,6743.88,323.83199999999994,530.9440000000001,190.47000000000003,156.16000000000003,47.519999999999996,26.32,1156.6,396.2,36.42799999999999,4.212,0.96,8.96,5356.4,356.72,1986.0,0.556,0.472,399.0,0.0,109.0,0.0,8.308,3479.5,1.0,3146.0,0.0,3146.0,333.5,3,3,3,3,12,unhealthy,3,3,1,3,10,unhealthy,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_579,gemini_flash_lite,dinner,Prime Rib,Herb-Crusted Prime Rib Roast with Garlic and Rosemary,"[""1.5 kg Beef roast, rib, boneless"", ""30 g Olive oil"", ""15 g Garlic, raw"", ""10 g Rosemary, fresh"", ""5 g Thyme, fresh"", ""10 g Salt, table"", ""5 g Black pepper, ground""]","Preheat your oven to 220°C. Pat the beef roast completely dry with paper towels. In a small bowl, finely chop the garlic, rosemary, and thyme. Mix this herb mixture with the olive oil, salt, and black pepper to form a paste. Rub this paste all over the prime rib roast, ensuring it's evenly coated. Place the roast fat-side up on a wire rack in a roasting pan. Sear the roast in the preheated oven for 15 minutes. Then, reduce the oven temperature to 160°C and continue roasting for about 1.5 to 2 hours, or until a meat thermometer inserted into the thickest part registers 52°C for rare, 57°C for medium-rare, or 63°C for medium. Let the roast rest for 20-30 minutes, loosely tented with foil, before carving. This resting period is crucial for juices to redistribute, resulting in a more tender and flavorful roast.",6,5800,450.0,450.0,15.0,180.0,5.0,2.0,25.0,150.0,15.0,120.0,2000.0,1500.0,30.0,10.0,100.0,50.0,5.0,2.0,30.0,40.0,20.0,1.5,1.2,15.0,1.2,8,moderate,4,5038.5,257.295,444.39,159.14999999999998,2.445,0.24,0.3,780.6,62.85,25.485,0.15,0.3,0.44999999999999996,93.0,3.75,75.0,0.0195,0.0045,0.75,0.0,2.55,0.0,4.62,1575.0,1.0,1545.0,0.0,1545.0,30.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_580,gemini_flash_lite,dinner,Prime Rib,Herb-Crusted Prime Rib Roast with Roasted Garlic Potatoes,"[""1500 g Beef, rib roast, boneless"", ""3 tbsp Olive oil"", ""3 cloves Garlic, raw"", ""2 tbsp Rosemary, dried"", ""1 tbsp Thyme, dried"", ""1 tsp Black pepper, ground"", ""1.5 tsp Salt, fine sea salt"", ""1 kg Potatoes, all-purpose, whole"", ""3 tbsp Butter, unsalted"", ""0.5 dl Parsley, fresh, chopped""]","Preheat your oven to 230°C. Pat the prime rib dry with paper towels. In a small bowl, mix together 2 tablespoons of olive oil, chopped garlic, dried rosemary, dried thyme, black pepper, and 1 teaspoon of salt. Rub this mixture all over the beef roast. Place the roast, fat side up, in a roasting pan. Insert a meat thermometer into the thickest part of the roast, avoiding the bone. Roast at 230°C for 15 minutes. Then, reduce the oven temperature to 160°C and continue roasting for about 12-15 minutes per pound (or 25-30 minutes per kilogram) for medium-rare, or until the internal temperature reaches your desired doneness (52°C for medium-rare). While the roast is cooking, wash and cut the potatoes into bite-sized pieces. Toss them with the remaining 1 tablespoon of olive oil, melted butter, 0.5 teaspoon of salt, and chopped parsley. Spread the potatoes on a baking sheet. About 45 minutes before the roast is expected to be done, place the potatoes in the oven. Roast until tender and golden brown. Once the prime rib reaches the desired temperature, remove it from the oven, tent loosely with foil, and let it rest for at least 20 minutes before carving. Serve the carved prime rib with the roasted potatoes.",6,3500,320.0,230.0,60.0,90.0,5.0,8.0,6.5,150.0,20.0,180.0,1600.0,2200.0,25.0,15.0,80.0,50.0,5.0,2.0,30.0,100.0,15.0,1.5,1.2,15.0,1.3,9,moderate,4,6167.27,276.33849999999995,482.269,182.5425,172.5435,17.441000000000003,20.45,1000.0999999999999,168.85500000000002,32.5375,3.129,1.95,22.225,5331.36,343.975,454.46999999999997,0.7139500000000001,0.32234999999999997,225.055,0.045000000000000005,137.755,4.5,6.721,2646.5,1.0,2588.5,0.0,2588.5,58.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_581,gemini_flash_lite,dinner,Pulled Pork,Slow Cooker Apple Cider Pulled Pork,"[""1.5 kg Pork shoulder, boneless"", ""5 dl Apple cider, unfiltered"", ""2 dl Onion, yellow, chopped"", ""4 cloves Garlic, minced"", ""2 tbsp Apple cider vinegar"", ""1 tbsp Smoked paprika"", ""1 tsp Cumin, ground"", ""0.5 tsp Black pepper, ground"", ""0.5 tsp Salt"", ""2 tbsp Olive oil""]","Heat the olive oil in a large skillet over medium-high heat. Sear the pork shoulder on all sides until nicely browned, about 2-3 minutes per side. Transfer the pork to a slow cooker. Add the chopped onion and minced garlic to the skillet and sauté for about 2 minutes until softened. Deglaze the skillet with the apple cider vinegar, scraping up any browned bits from the bottom. Pour the apple cider into the slow cooker. Add the smoked paprika, ground cumin, black pepper, and salt. Stir to combine. Cover and cook on low for 8-10 hours, or on high for 4-5 hours, until the pork is very tender and shreds easily with a fork. Remove the pork from the slow cooker and shred it using two forks. Return the shredded pork to the slow cooker and toss with the cooking liquid. Serve warm.",6,3500,300.0,200.0,50.0,80.0,30.0,3.0,10.0,50.0,6.0,90.0,1000.0,1500.0,12.0,20.0,80.0,20.0,2.0,2.0,10.0,40.0,15.0,,,,,9,moderate,4,2149.28,341.00800000000004,71.97500000000001,18.995,8.287,5.247000000000001,5.15,2221.44,176.33,17.124000000000002,29.831999999999997,387.45,0.32500000000000007,6028.74,422.46000000000004,3.2,9.7525,7.115500000000001,34.0,13.05,5.4,0.0,4.555,1811.75,0.9302455357142857,1667.0,125.0,1792.0,19.75,3,3,1,3,10,unhealthy,3,3,3,3,12,unhealthy,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
gemini_flash_lite_dinner_582,gemini_flash_lite,dinner,Pulled Pork,Slow Cooker Apple Cider Pulled Pork with Coleslaw,"[""1.5 kg Pork shoulder, boneless"", ""4 dl Apple cider"", ""2 dl Chicken broth, low sodium"", ""1 dl Onion, yellow, chopped"", ""4 cloves Garlic, minced"", ""2 tbsp Brown sugar, light"", ""1 tbsp Smoked paprika"", ""1 tsp Cumin, ground"", ""0.5 tsp Black pepper, ground"", ""0.5 tsp Salt"", ""1 kg Cabbage, shredded"", ""2 dl Carrot, shredded"", ""1 dl Red onion, thinly sliced"", ""1.5 dl Mayonnaise"", ""2 tbsp Apple cider vinegar"", ""1 tbsp Dijon mustard"", ""1 tsp Sugar"", ""0.5 tsp Salt"", ""0.25 tsp Black pepper, ground""]","Place the pork shoulder in a slow cooker. In a bowl, whisk together the apple cider, chicken broth, chopped yellow onion, minced garlic, brown sugar, smoked paprika, cumin, black pepper, and salt. Pour this mixture over the pork. Cover and cook on low for 8-10 hours, or on high for 4-5 hours, until the pork is tender and easily shreds. Remove the pork from the slow cooker and shred it using two forks. Skim any excess fat from the cooking liquid and return the shredded pork to the slow cooker, tossing it in the reduced sauce. For the coleslaw, in a large bowl, combine the shredded cabbage, shredded carrot, and thinly sliced red onion. In a separate small bowl, whisk together the mayonnaise, apple cider vinegar, Dijon mustard, sugar, salt, and black pepper. Pour the dressing over the cabbage mixture and toss to combine. Serve the pulled pork warm, topped with coleslaw.",6,4800,450.0,280.0,120.0,110.0,70.0,15.0,15.0,300.0,18.0,250.0,2500.0,4000.0,35.0,15.0,150.0,500.0,5.0,5.0,100.0,300.0,5.0,2.0,1.0,20.0,2.0,8,moderate,4,2862.86,354.78,115.09900000000002,20.743,68.887,57.707,17.07,4405.44,600.5300000000002,23.212,32.354,389.90999999999997,8.545,8601.65,550.08,472.40000000000003,10.0075,7.344500000000001,344.6,13.5,226.20000000000002,0.75,28.283000000000005,3242.375,1.0,3018.5,0.0,3018.5,223.875,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
