recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gpt54_nano_dinner_171,gpt54_nano,dinner,Borscht,Beetroot and Vegetable Borscht with Lentils and Dill,"[""1 tbsp Olive oil"", ""150 g Onion, yellow"", ""120 g Carrot"", ""120 g Celery stalk"", ""2 cloves Garlic"", ""300 g Beetroot, raw"", ""1 tbsp Tomato paste"", ""200 g White cabbage"", ""120 g Red lentils, dry"", ""900 ml Vegetable stock, low-salt"", ""200 g Potatoes, white"", ""200 g Canned tomatoes, chopped (in juice)"", ""1 tbsp Apple cider vinegar"", ""1 tsp Dried thyme"", ""1 tsp Ground black pepper"", ""1 tsp Salt"", ""10 g Fresh dill""]","Heat the olive oil in a large pot over medium heat. Add the onion, carrot, and celery and cook for 7 to 9 minutes until softened. Stir in the garlic and tomato paste and cook for 1 minute to deepen the flavor. Add the grated beetroot, cabbage, diced potatoes, lentils, thyme, black pepper, canned tomatoes, and vegetable stock. Bring to a gentle boil, then reduce the heat and simmer for 25 to 30 minutes, stirring occasionally, until the lentils are tender and the soup has thickened slightly. Add the apple cider vinegar and salt, then simmer for 2 more minutes. Turn off the heat and stir in the fresh dill right before serving.",4,760,34,19,125,3.5,28,28,3.7,170,6.6,115,520,1450,3.8,12,18,520,0.5,4.2,75,260,0.0,0.5,0.3,7.6,0.6,7,healthy,5
gpt54_nano_dinner_172,gpt54_nano,dinner,Borscht,Beetroot and Vegetable Borscht with Lentils and Dill,"[""220 g raw beetroot, peeled"", ""130 g white cabbage, shredded"", ""180 g carrots, peeled"", ""120 g onion, peeled"", ""120 g red potatoes, unpeeled"", ""60 g red lentils, dry"", ""20 g tomato paste"", ""900 ml vegetable stock, low-salt"", ""500 ml water"", ""15 ml olive oil"", ""12 g garlic, minced"", ""10 g fresh dill, chopped"", ""10 ml apple cider vinegar"", ""2 g salt"", ""1 g black pepper, ground"", ""100 g plain Greek yogurt, 2%""]","Heat the olive oil in a large pot over medium heat. Add the onion and carrots and cook for about 5 minutes until the onion softens. Stir in the garlic and tomato paste and cook for 1 minute to deepen the color. Add the beetroot, potatoes, shredded cabbage, and dry red lentils, then pour in the vegetable stock and water. Bring to a gentle boil, then reduce to a simmer and cook for 25–30 minutes, stirring occasionally, until the lentils are tender and the vegetables are cooked through. Season with salt and black pepper, then stir in the apple cider vinegar and fresh dill. Serve hot with a spoon of Greek yogurt on top for creaminess.",4,980,41,24,171,4.5,26,36,4.2,360,9.2,170,520,1850,4.6,18,22,1420,0.5,6.0,95,265,0.7,0.5,0.7,6.8,0.6,8,healthy,6
gpt54_nano_dinner_173,gpt54_nano,dinner,Borscht,"Beetroot & Lentil Borscht with Carrot, Cabbage and Dill","[""300 g beetroot, raw, peeled"", ""150 g red onion"", ""120 g carrot"", ""200 g red potatoes"", ""250 g white cabbage"", ""120 g dried red lentils, dry"", ""2 tbsp olive oil"", ""2 cloves garlic"", ""1.2 l vegetable stock, low-salt"", ""400 g canned chopped tomatoes"", ""2 tbsp tomato paste"", ""1 tsp dried bay leaves"", ""1 tbsp apple cider vinegar"", ""10 g fresh dill"", ""2 g ground black pepper"", ""4 g salt""]","Heat the olive oil in a large pot over medium heat. Add the red onion and carrot and cook for about 6–8 minutes, stirring, until the vegetables soften. Stir in the garlic, tomato paste, and chopped tomatoes, then cook for 2 minutes to deepen the flavour. Add the diced beetroot and potatoes, pour in the low-salt vegetable stock, and bring everything to a gentle boil. Stir in the dried red lentils and bay leaves, then reduce to a simmer and cook for 18–22 minutes until the lentils are tender and the soup starts to thicken slightly. Add the shredded cabbage and simmer for another 6–8 minutes until it is just tender. Turn off the heat, stir in the apple cider vinegar and chopped dill, and season with black pepper. Let the borscht stand for 5 minutes before serving so the flavours meld.",6,1260,51,24,215,4,36,43,4,188,8.4,230,560,1840,5.8,18,14,780,0,4.6,94,420,0,1.1,0.4,9.6,0.9,7,healthy,5
gpt54_nano_dinner_174,gpt54_nano,dinner,Borscht,Beetroot and Cabbage Borscht with Lentils and Dill,"[""250 g cooked beetroot, vacuum-packed, diced"", ""200 g red lentils, dry"", ""300 g white cabbage, shredded"", ""200 g carrots, sliced"", ""180 g onions, diced"", ""120 g potatoes, diced"", ""80 g celery, sliced"", ""30 ml olive oil"", ""1.2 l vegetable stock, low-salt"", ""30 ml tomato passata"", ""10 g garlic, minced"", ""20 g fresh dill, chopped"", ""5 g apple cider vinegar"", ""2 g black pepper, ground"", ""3 g fine sea salt"", ""15 g bay leaves""]","Heat the olive oil in a large pot over medium heat. Add the onions, carrots, and celery, and cook for 7–9 minutes until the vegetables soften and smell sweet. Stir in the garlic for 30 seconds, then add the tomato passata and cook for 1 minute. Add the beetroot, cabbage, potatoes, lentils, vegetable stock, bay leaves, and black pepper. Bring to a gentle boil, then reduce the heat to low and simmer for 25–30 minutes, stirring occasionally, until the lentils are tender and the borscht has thickened slightly. Remove the bay leaves, stir in the apple cider vinegar, and check the seasoning with the sea salt. Ladle into bowls and finish with fresh dill just before serving.",4,840,41,18,136,3.5,26,35,6.0,170,10.0,180,520,1350,4.0,25,35,320,0.0,3.8,90,260,0.0,0.9,0.3,8.6,0.6,8,healthy,5
gpt54_nano_dinner_175,gpt54_nano,dinner,Borscht,"Beetroot and Lentil Borscht with Carrot, Cabbage, and Dill","[""250 g red beetroot, raw, peeled and diced"", ""180 g red lentils, dry"", ""220 g white cabbage, shredded"", ""160 g carrots, diced"", ""120 g onions, diced"", ""60 g celery root, diced"", ""30 g tomato paste"", ""1000 ml vegetable stock, low-salt"", ""200 ml water"", ""20 ml extra virgin olive oil"", ""20 ml apple cider vinegar"", ""10 g fresh dill, chopped"", ""2 g garlic, minced"", ""2 g black pepper"", ""2 g salt""]","Heat the olive oil in a large pot over medium heat. Add the onions, carrots, and celery root and cook for 6–8 minutes, stirring, until they soften. Stir in the garlic and tomato paste and cook for 1 minute until fragrant. Add the diced beetroot, lentils, cabbage, vegetable stock, and water, then bring to a gentle boil. Reduce the heat to low and simmer for 25–30 minutes, stirring occasionally, until the lentils are tender and the soup has thickened slightly. Stir in the apple cider vinegar, black pepper, and salt, then simmer for 2 more minutes to harmonize the flavors. Turn off the heat and fold in the chopped dill. Serve hot, ideally after 5 minutes of resting so the borscht thickens further.",4,620,28,20,83,3,17,25,2,120,6.5,170,230,980,3.0,0,12,970,0,4.5,55,360,0,0.6,0.3,4.4,0.7,7,healthy,5
gpt54_nano_dinner_176,gpt54_nano,dinner,Bruschetta,Tomato Basil Bruschetta with White Bean Mash and Mozzarella,"[""320 g cherry tomatoes"", ""2 cloves garlic"", ""3 tbsp olive oil"", ""1 tsp balsamic vinegar"", ""1 tsp dried oregano"", ""1 tsp sea salt"", ""0.5 tsp black pepper"", ""400 g canned cannellini beans, drained and rinsed"", ""150 g low-fat mozzarella, grated"", ""150 g wholegrain bread, sliced"", ""25 g fresh basil"", ""1 tbsp lemon juice""]","Preheat the oven to 220°C. Halve the cherry tomatoes and place them in a bowl. Finely grate the garlic and stir it through with 2 tbsp olive oil, balsamic vinegar, dried oregano, 1/2 tsp sea salt, and black pepper. Toss well and spread the tomatoes on a baking tray. Roast for 12–15 minutes until the tomatoes burst and lightly caramelize at the edges.
Meanwhile, mash the cannellini beans with a fork or potato masher with the remaining 1 tbsp olive oil, the lemon juice, and the remaining 1/2 tsp sea salt. Toast the wholegrain bread slices in the oven for 4–6 minutes until crisp and golden. Spoon a layer of the bean mash over the toast, top with the roasted tomatoes, and finish with grated mozzarella.
Return the bruschetta to the oven for 3–5 minutes until the mozzarella melts. Scatter with torn fresh basil and serve right away while warm.",4,1040,44,30,151,12,16,44,6.1,640,9.9,240,850,1310,5.4,22,26,430,1.6,6.7,70,460,2.1,0.7,0.5,7.9,0.9,8,healthy,5.6
gpt54_nano_dinner_177,gpt54_nano,dinner,Bruschetta,"Wholegrain Bruschetta with Garlic, Tomato-Basil Salsa and Grilled Halloumi","[""4 slices Wholegrain bread"", ""2 tbsp Olive oil"", ""2 cloves Garlic"", ""300 g Tomatoes, ripe, chopped"", ""50 g Red onion, finely chopped"", ""1 tbsp Balsamic vinegar"", ""10 g Fresh basil, chopped"", ""1 piece Lemon, juice"", ""200 g Halloumi, grilled"", ""1 tsp Dried oregano"", ""0.5 tsp Black pepper, ground"", ""0.5 tsp Salt""]","Preheat a grill pan or oven grill to medium-high. Brush the bread slices with 1 tbsp of the olive oil and toast them until golden and crisp, about 2–3 minutes per side, watching so they don’t burn. Heat the remaining 1 tbsp olive oil in a small pan, add the chopped onion, and cook for 3–4 minutes until softened. Add garlic and oregano and cook for 30 seconds, then stir in the tomatoes, balsamic vinegar, lemon juice, salt, and black pepper. Simmer gently for 6–8 minutes until the mixture is thick and glossy. While the salsa simmers, grill the halloumi for 1–2 minutes per side until browned. Top the toasted bread with the warm tomato-basil salsa and finish with grilled halloumi. Sprinkle with fresh basil and serve immediately while the bread is still crisp.",4,1060,44,60,94,20,18,17,4.9,760,6.4,150,680,980,6.7,18,18,430,1.6,6.5,55,160,1.2,0.4,0.5,14.5,0.5,9,moderate,4.1
gpt54_nano_dinner_178,gpt54_nano,dinner,Bruschetta,"Whole-Grain Bruschetta with Herby Tomato, Mozzarella & White Beans","[""240 g whole-grain bread, sliced"", ""2 tbsp olive oil"", ""2 cloves garlic"", ""400 g tomatoes, chopped"", ""1 tsp balsamic vinegar"", ""120 g canned cannellini beans, drained and rinsed"", ""125 g mozzarella, part-skim, grated"", ""30 g fresh basil, chopped"", ""1 tsp dried oregano"", ""1 g black pepper, ground"", ""3 g salt""]","Preheat your oven to 200°C. Toast the whole-grain bread slices on a baking tray for 8–10 minutes until crisp and lightly golden. While the bread toasts, heat 2 tbsp olive oil in a pan over medium heat and sauté the crushed garlic for 30–45 seconds until fragrant, being careful not to brown it. Add the chopped tomatoes, balsamic vinegar, oregano, black pepper, and 1 g of the salt. Simmer for 10 minutes until the mixture thickens slightly. Stir in the cannellini beans and cook for 2–3 minutes to warm through, then turn off the heat and fold in most of the basil. Rub the toasted bread with a little of the remaining garlic oil from the pan, spoon the tomato-bean topping over the slices, and sprinkle with grated mozzarella. Return to the oven for 3–4 minutes until the cheese melts. Finish with the remaining basil and serve immediately.",4,1060,48,41,127,14,19,32,9,880,9,155,790,1120,5.8,28,45,520,1.5,6.5,70,280,2.4,0.7,0.8,10.5,0.55,9,healthy,5
gpt54_nano_dinner_179,gpt54_nano,dinner,Bruschetta,Tomato-Basil Bruschetta with White Bean Mash and Balsamic Glaze,"[""2 slices Whole-grain bread"", ""200 g Canned chickpeas, drained and rinsed"", ""1 clove Garlic"", ""2 tbsp Extra-virgin olive oil"", ""1 medium Tomato, ripe, diced"", ""1 tbsp Balsamic vinegar"", ""1 tbsp Fresh basil"", ""1 tsp Lemon juice"", ""0.5 tsp Sea salt"", ""0.25 tsp Black pepper""]","Toast the whole-grain bread in a skillet or oven at 200°C until golden and crisp, about 4–6 minutes, then rub the warm toast lightly with the garlic clove. In a bowl, mash the drained chickpeas with 1 tbsp olive oil and the lemon juice until mostly smooth but still slightly chunky. Stir in half the basil and half the diced tomato, then season with black pepper and a small portion of the salt. In a small pan, warm the remaining 1 tbsp olive oil and add the rest of the diced tomato for 2–3 minutes until glossy and slightly softened; turn off the heat and stir in the balsamic vinegar. Spread the chickpea mash over the toast, spoon over the tomato-balsamic topping, and finish with remaining basil and a final pinch of salt if needed.",2,920,33,20,158,3.5,10,42,4.1,180,6.5,210,540,980,3.7,10,25,210,0,5.5,55,360,0.2,0.4,0.3,6.8,0.9,8,healthy,5
gpt54_nano_dinner_180,gpt54_nano,dinner,Bruschetta,"Tomato-Basil Bruschetta with White Bean Purée, Olive Oil and Feta","[""4 slices Wholegrain bread"", ""300 g Cherry tomatoes, halved"", ""60 g Cannellini beans, cooked and drained"", ""1 tbsp Olive oil"", ""1 tbsp Balsamic vinegar"", ""1 clove Garlic, minced"", ""30 g Feta cheese, reduced-fat"", ""20 g Fresh basil, chopped"", ""1 g Black pepper, ground"", ""2 g Salt""]","Preheat the oven to 220°C. Toast the wholegrain bread slices on a baking tray for 6–8 minutes, until crisp and lightly golden. Meanwhile, heat 1 tablespoon of olive oil in a small pan, add the minced garlic and cook for 30–45 seconds until fragrant. Add the cannellini beans and mash with a fork, then stir in half of the chopped basil and black pepper. In a bowl, mix the cherry tomatoes with balsamic vinegar, the remaining basil, and 1 g of salt. Crumble the feta. Spread the warm white bean purée over the toasted bread, top with the tomato mixture, and finish with feta. Return to the oven for 2–3 minutes so the tomatoes warm through and the feta softens slightly. Serve immediately with any juices from the bowl.",2,820,34,25,120,8,18,22,5,520,8.2,120,760,980,4.4,22,38,240,1.2,4.5,56,240,1.1,0.3,0.4,7.5,0.4,9,healthy,5
gpt54_nano_dinner_181,gpt54_nano,dinner,Buffalo Chicken Wings,Oven-Baked Buffalo Chicken Wings with Greek Yogurt Ranch Dip,"[""900 g chicken wings, skin-on"", ""10 g olive oil"", ""2 g fine salt"", ""2 g black pepper"", ""4 g garlic powder"", ""6 g smoked paprika"", ""120 g hot buffalo sauce"", ""30 g unsalted butter"", ""200 g plain Greek yogurt, low-fat"", ""15 g lime juice"", ""10 g apple cider vinegar"", ""6 g dried parsley"", ""1 g onion powder"", ""1 g garlic powder"", ""150 g carrots, sliced into sticks"", ""150 g celery, sliced into sticks""]","Heat the oven to 220°C and line a baking tray with baking paper. Pat the chicken wings dry, then toss them with olive oil, salt, black pepper, garlic powder, and smoked paprika. Arrange the wings in a single layer and bake for 35 minutes, then flip them and bake for another 15 minutes until the skin is crisp and the juices run clear when pierced. Meanwhile, warm the buffalo sauce and butter together in a small saucepan over low heat until glossy and fully combined. Toss the hot, baked wings in the buffalo sauce and return them to the oven for 5 minutes so the coating sets. Mix the Greek yogurt with lime juice, apple cider vinegar, dried parsley, onion powder, and garlic powder to make a thick ranch-style dip. Serve the buffalo wings with the yogurt dip and crunchy carrot and celery sticks.",4,2155,164,137,38,39,18,10,8,810,6.9,172,1450,2330,11.8,42,144,870,0.9,4.1,32,96,4.2,0.9,1.4,34.0,1.6,7,moderate,4
gpt54_nano_dinner_182,gpt54_nano,dinner,Buffalo Chicken Wings,Oven-Baked Buffalo Chicken Wings with Greek Yogurt Blue Cheese Dip,"[""900 g chicken wing pieces, skin-on"", ""30 g olive oil"", ""10 g smoked paprika"", ""5 g garlic powder"", ""6 g fine salt"", ""1 g black pepper, ground"", ""80 ml hot sauce (buffalo-style)"", ""60 g unsalted butter"", ""250 g plain Greek yogurt, 2% fat"", ""60 g crumbled blue cheese"", ""15 g apple cider vinegar"", ""5 g Worcestershire sauce"", ""20 g celery, chopped""]","Preheat your oven to 220°C. Pat the chicken wings dry with paper towels, then toss them with olive oil, smoked paprika, garlic powder, salt, and black pepper until evenly coated. Arrange the wings in a single layer on a wire rack set over a baking tray, and bake for 25 minutes, until the underside is starting to brown. Flip the wings and bake for another 20–25 minutes, until the coating is crisp and the thickest part reaches 74°C. While the wings cook, melt the butter gently with the hot sauce in a small saucepan, just until glossy, then keep warm. Toss the baked wings in the buffalo sauce until fully coated, then return them to the rack for 5 minutes so the glaze sets. For the dip, stir Greek yogurt, crumbled blue cheese, apple cider vinegar, Worcestershire sauce, and chopped celery until smooth and tangy. Serve the wings hot with the dip on the side.",4,2360,194,151,33,57,12,2,7.8,970,10.4,128,1540,1720,10.8,18,74,520,2.4,6.1,6,44,7.6,0.6,0.9,42,1.7,7,moderate,3
